codigo_escola,codigo_municipio,sre,municipio,escola,localizacao,dependencia
17044839,1721208,TOCANTINOPOLIS,Tocantinópolis,PRE-ESCOLAR SANTA TEREZINHA,Urbana,Municipal
17044901,1721000,PALMAS,Palmas,COLEGIO ALBERT EINSTEIN,Urbana,Privada
17044928,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL DE TEMPO INTEGRAL CORA CORALINA,Urbana,Municipal
17044960,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL DEGRAUS DO SABER,Urbana,Municipal
17045002,1717206,ARAGUAINA,Piraquê,ESCOLA MUNICIPAL DE TEMPO INTEGRAL MONTE SINAI,Rural,Municipal
17045029,1717206,ARAGUAINA,Piraquê,ESCOLA MUNICIPAL DE TEMPO INTEGRAL UNIAO MANTIQUEIRA,Rural,Municipal
17045045,1702000,GURUPI,Araguaçu,ASSOCIACAO DE APOIO A ESCOLA ESPECIAL ABELHINHA EM BUSCA DO SABER,Urbana,Privada
17045088,1712009,PALMAS,Lajeado,ESCOLA MUNICIPAL SEBASTIAO DE SALES MONTEIRO,Urbana,Municipal
17045096,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL PEDRA DE AMOLAR,Rural,Municipal
17045185,1718303,ARAGUATINS,Praia Norte,ESCOLA MUNICIPAL TANCREDO NEVES,Rural,Municipal
17045207,1716109,PARAISO,Paraíso do Tocantins,ESCOLA MUNICIPAL PROFESSORA ADELIA AGUIAR BARBOSA,Urbana,Municipal
17045223,1720853,GURUPI,Sucupira,CRECHE MUNICIPAL DOCE LAR,Urbana,Municipal
17045274,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL SILVINO RODRIGUES COSTA,Rural,Municipal
17045401,1707553,PORTO NACIONAL,Fátima,ESCOLA MUNICIPAL TANCREDO DE ALMEIDA NEVES,Urbana,Municipal
17045436,1717909,PORTO NACIONAL,Ponte Alta do Tocantins,CENTRO EDUCACIONAL MUNICIPAL SABINO FERREIRA MEDEIROS,Urbana,Municipal
17045517,1718204,PORTO NACIONAL,Porto Nacional,CENTRO MUNICIPAL DE EDUCACAO INFANTIL IZIDORIA QUIRINO DOS SANTOS,Urbana,Municipal
17045533,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL UNIAO E PROGRESSO,Urbana,Municipal
17045550,1706506,TOCANTINOPOLIS,Darcinópolis,ESCOLA MUNICIPAL VALERIO DA CRUZ OLIVEIRA,Rural,Municipal
17045584,1713809,TOCANTINOPOLIS,Palmeiras do Tocantins,ESCOLA ESTADUAL PADRE CESARE LELLI,Urbana,Estadual
17045606,1710706,TOCANTINOPOLIS,Itaguatins,ESCOLA MUNICIPAL CAMINHO PARA O FUTURO,Rural,Municipal
17045649,1721208,TOCANTINOPOLIS,Tocantinópolis,CENTRO EDUCACIONAL INFANTIL LTDA NOSSA ESCOLINHA,Urbana,Privada
17045681,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,ESCOLA MUNICIPAL DE EDUCACAO DO CAMPO SANTA MARINA,Rural,Municipal
17045789,1704105,PEDRO AFONSO,Centenário,CRECHE MUNICIPAL PEQUENO PRINCIPE,Urbana,Municipal
17045886,1718881,PEDRO AFONSO,Santa Maria do Tocantins,CENTRO EDUCACIONAL ZEFERINO PEREIRA DA SILVA,Urbana,Municipal
17045967,1712405,MIRACEMA DO TOCANTINS,Lizarda,ESCOLA MUNICIPAL EMA I,Rural,Municipal
17045975,1715101,PALMAS,Novo Acordo,ESCOLA MUNICIPAL RUIDELMAR LIMEIRA BORGES,Urbana,Municipal
17046190,1713957,ARAGUAINA,Muricilândia,NOVA CANAA,Urbana,Municipal
17046254,1717206,ARAGUAINA,Piraquê,ESCOLA MUNICIPAL DE TEMPO INTEGRAL GILMAR ALVES BATISTA,Rural,Municipal
17046262,1701903,PARAISO,Araguacema,ESC MUL SANTA CLARA,Rural,Municipal
17046270,1702109,ARAGUAINA,Araguaína,COLEGIO MILITAR DO ESTADO DO TOCANTINS - DR JOSE ALUISIO DA SILVA LUZ,Urbana,Estadual
17046327,1702901,ARAGUATINS,Axixá do Tocantins,ESC MUL AGUA AZUL,Rural,Municipal
17046378,1703909,PARAISO,Caseara,ESCOLA MUNICIPAL BRANCA DE NEVE,Urbana,Municipal
17046386,1718451,PARAISO,Pugmil,COL EST DARCY RIBEIRO,Urbana,Estadual
17046521,1700350,GURUPI,Aliança do Tocantins,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELIZABETHA RENI WORST,Urbana,Municipal
17046645,1709500,GURUPI,Gurupi,INSTITUTO MUNICIPAL DE EDUCACAO INFANTIL SILNY RODRIGUES DOS SANTOS,Urbana,Municipal
17046661,1709500,GURUPI,Gurupi,ESCOLA SAGRADO CORACAO DE MARIA,Urbana,Privada
17046700,1718840,GURUPI,Sandolândia,ESCOLA MUNICIPAL CANTINHO DO SABER,Urbana,Municipal
17046718,1718840,GURUPI,Sandolândia,ESCOLA MUNICIPAL PEQUENO PRINCIPE,Rural,Municipal
17046777,1721000,PALMAS,Palmas,COLEGIO BATISTA DE PALMAS - ASSOCIACAO CULTURAL EVANGELICA DE BRASILIA,Urbana,Privada
17046793,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL JORGE AMADO,Urbana,Municipal
17046807,1721000,PALMAS,Palmas,COLEGIO MARISTA PALMAS,Urbana,Privada
17046815,1709807,PORTO NACIONAL,Ipueiras,ESC MUL FIRMINA PEREIRA DOS SANTOS PINTO,Urbana,Municipal
17046840,1713304,MIRACEMA DO TOCANTINS,Miranorte,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DE TEMPO INTEGRAL CRIANCA ESPERANCA,Urbana,Municipal
17046866,1720309,ARAGUATINS,São Sebastião do Tocantins,CRECHE MUNICIPAL SAGRADO CORACAO DE JESUS,Urbana,Municipal
17046904,1722081,ARAGUAINA,Wanderlândia,ESCOLA MUNICIPAL BOM JESUS,Rural,Municipal
17046912,1703800,ARAGUATINS,Buriti do Tocantins,ESCOLA MUNICIPAL AMIGUINHOS DE JESUS,Rural,Municipal
17046939,1713809,TOCANTINOPOLIS,Palmeiras do Tocantins,ESC MUL PADRE JOSIMO,Rural,Municipal
17046947,1706100,PARAISO,Cristalândia,CRECHE E PRE ESCOLA MUNICIPAL BEM ME QUER,Urbana,Municipal
17046998,1702109,ARAGUAINA,Araguaína,CENTRO DE EDUCACAO INFANTIL DONA REGINA SIQUEIRA CAMPOS,Urbana,Municipal
17047005,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL MUNICIPAL PEDRO CARREIRO,Urbana,Municipal
17047013,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL MUNICIPAL ARNON FERREIRA LEAL,Urbana,Municipal
17047072,1722081,ARAGUAINA,Wanderlândia,CRECHE MUL CORACAO DE MAE MADRE BRIGIDA POSTORINO,Urbana,Municipal
17047196,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA SOITI,Rural,Estadual
17047200,1706100,PARAISO,Cristalândia,ASSOCIACAO DE APOIO A ESCOLA ESPECIAL ESPACO FELIZ,Urbana,Privada
17047218,1714880,ARAGUAINA,Nova Olinda,ESCOLA DE EDUCACAO ESPECIAL RENASCER - APAE,Urbana,Privada
17047293,1711902,PARAISO,Lagoa da Confusão,ESCOLA INDIGENA HEREHENI,Rural,Estadual
17047358,1702208,ARAGUATINS,Araguatins,ESCOLA ESTADUAL SANTA GERTRUDES,Rural,Estadual
17047366,1702208,ARAGUATINS,Araguatins,ESCOLA ISOLADA BOA SORTE,Rural,Estadual
17047382,1709500,GURUPI,Gurupi,IFTO - CAMPUS GURUPI,Urbana,Federal
17047404,1709500,GURUPI,Gurupi,RV EDUCACIONAL LTDA,Urbana,Privada
17047420,1721000,PALMAS,Palmas,ESCOLA ADVENTISTA DE PALMAS,Urbana,Privada
17047439,1721000,PALMAS,Palmas,CENTRO DE ENSINO MEDIO DE TAQUARALTO,Urbana,Estadual
17047447,1703883,ARAGUAINA,Carmolândia,CRECHE MUNICIPAL AMBROSINA M DE JESUS,Urbana,Municipal
17047455,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA MARACAIPE,Urbana,Municipal
17047463,1722107,ARAGUAINA,Xambioá,CRECHE MUNICIPAL RODOLFO MALINSKI,Urbana,Municipal
17047544,1707207,MIRACEMA DO TOCANTINS,Dois Irmãos do Tocantins,CMEI SAO JOAO BATISTA,Urbana,Municipal
17047552,1716109,PARAISO,Paraíso do Tocantins,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SONHO DE CRIANCA ARCO - IRIS,Urbana,Municipal
17047609,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL FANNY MACEDO PEREIRA,Urbana,Municipal
17047625,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL PROFESSORA ERNESTINA FREIRE AYRES,Urbana,Municipal
17047650,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA STELLA MARIS,Urbana,Privada
17047676,1718907,PORTO NACIONAL,Santa Rosa do Tocantins,ESCOLA MUNICIPAL PEDRO RODRIGUES NETO,Rural,Municipal
17047706,1715101,PALMAS,Novo Acordo,ESCOLA MUNICIPAL DEUSIANO COELHO DE SOUSA,Rural,Municipal
17047722,1713601,PORTO NACIONAL,Monte do Carmo,CENTRO ED RURAL BRIGADAS CHE GUEVARA,Rural,Municipal
17047781,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA MUNICIPAL ALTO DA BOA VISTA II,Urbana,Municipal
17047790,1721208,TOCANTINOPOLIS,Tocantinópolis,COLEGIO ESTADUAL PROFESSOR JOSE CARNEIRO DE BRITO,Urbana,Estadual
17047803,1720804,ARAGUATINS,Sítio Novo do Tocantins,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SENADOR JOAO BATISTA DE JESUS RIBEIRO,Urbana,Municipal
17047820,1716208,ARRAIAS,Paranã,ESCOLA MUL SANTA CECILIA,Rural,Municipal
17047854,1713304,MIRACEMA DO TOCANTINS,Miranorte,ASSOCIACAO DE APOIO A ESC ESPECIAL CORACAO DE MARIA,Urbana,Privada
17047862,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA WDEKRUWE,Rural,Estadual
17047889,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,ESC MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA DALVA CERQUEIRA BRITO,Urbana,Municipal
17047919,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL FRANCISCO MARTINS NOLETO,Urbana,Municipal
17047994,1721208,TOCANTINOPOLIS,Tocantinópolis,CRECHE MUNICIPAL GERCINA BORGES TEIXEIRA,Urbana,Municipal
17048028,1715705,COLINAS DO TOCANTINS,Palmeirante,ESCOLA MUNICIPAL MARGARIDA OLIVEIRA DE SOUSA,Rural,Municipal
17048036,1715705,COLINAS DO TOCANTINS,Palmeirante,ESCOLA MUNICIPAL FIRMINO COELHO DE ARAUJO,Rural,Municipal
17048044,1709005,ARAGUAINA,Goiatins,ESCOLA MUNICIPAL LUZIA MACHADO FEITOSA,Urbana,Municipal
17048087,1702208,ARAGUATINS,Araguatins,ESCOLA MUNICIPAL MARINGA,Rural,Municipal
17048109,1718865,ARAGUAINA,Santa Fé do Araguaia,CRECHE MENINO JESUS UNIDADE 01,Urbana,Municipal
17048125,1703008,ARAGUAINA,Babaçulândia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRIANCA ESPERANCA,Urbana,Municipal
17048150,1701002,ARAGUAINA,Ananás,CRECHE MAE JOANA,Urbana,Municipal
17048176,1722081,ARAGUAINA,Wanderlândia,ESCOLA ESPECIAL MORADA DO SOL,Rural,Privada
17048192,1702109,ARAGUAINA,Araguaína,CENTRO DE EDUCACAO INFANTIL NOSSA SENHORA DOS MILAGRES,Urbana,Municipal
17048214,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL MUNICIPAL NOSSA SENHORA DA NATIVIDADE,Urbana,Municipal
17048230,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL MUNICIPAL OTAERSON SOUZA LIMA,Urbana,Municipal
17048257,1718865,ARAGUAINA,Santa Fé do Araguaia,ESCOLA MUNICIPAL CRISTIANO RAMIRO DA SILVA,Rural,Municipal
17048311,1703057,COLINAS DO TOCANTINS,Bandeirantes do Tocantins,ESCOLA MUNICIPAL FRANCISCO DIVINO VASCONCELOS,Urbana,Municipal
17048397,1702554,ARAGUATINS,Augustinópolis,ESCOLA MUNICIPAL AGROVILA I,Rural,Municipal
17048400,1702554,ARAGUATINS,Augustinópolis,ESCOLA MUNICIPAL AGROVILA II,Rural,Municipal
17048460,1703800,ARAGUATINS,Buriti do Tocantins,ESCOLA MUNICIPAL PA CANAA,Rural,Municipal
17048478,1703800,ARAGUATINS,Buriti do Tocantins,ESCOLA MUNICIPAL PEDRO AMORIM VIEIRA,Rural,Municipal
17048486,1718303,ARAGUATINS,Praia Norte,ESCOLA MUNICIPAL GETULIO VARGAS,Rural,Municipal
17048540,1703602,COLINAS DO TOCANTINS,Brasilândia do Tocantins,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ODALIA MARIA NUNES,Urbana,Municipal
17048648,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,CRECHE JOSEFA DE ALMEIDA COSTA,Urbana,Municipal
17048656,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,CENTRO MUNICIPAL DE EDUCACAO INFANTIL - CMEI MARGARIDINHA,Urbana,Municipal
17048664,1716703,GUARAI,Colméia,ASSOCIACAO DE APOIO A ESCOLA ESPECIAL FILHOS DA LUZ,Urbana,Privada
17048796,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,CRECHE MUNICIPAL MARIA VALDIRENE LUSTOSA S DE SOUZA,Urbana,Municipal
17048826,1711506,GURUPI,Jaú do Tocantins,COLEGIO ESTADUAL ADELAIDE FRANCISCO SOARES,Urbana,Estadual
17048834,1700350,GURUPI,Aliança do Tocantins,ASSOCIACAO DE APOIO ESCOLA ESPECIAL AMOR FRATERNAL,Urbana,Privada
17048877,1711506,GURUPI,Jaú do Tocantins,CRECHE MUNICIPAL MARIA DO ESPIRITO SANTO,Urbana,Municipal
17048907,1709500,GURUPI,Gurupi,ESCOLA MUNICIPAL AGRIPINO DE SOUSA GALVAO,Urbana,Municipal
17048931,1700707,GURUPI,Alvorada,ASSOCIACAO DE APOIO A ESCOLA ESPECIAL RAIO DE LUZ,Urbana,Privada
17048966,1720978,GURUPI,Talismã,ESCOLA MUNICIPAL PROFESSORA ANTONIA DOS REIS RODRIGUES BATISTA,Urbana,Municipal
17049008,1720499,GURUPI,São Valério,CMEI EDUARDO ELIAS ZANATTA,Urbana,Municipal
17049024,1715754,GURUPI,Palmeirópolis,CMEI PEQUENOS BRILHANTES,Urbana,Municipal
17049032,1713700,PARAISO,Monte Santo do Tocantins,ESCOLA MUNICIPAL SAO JOAO,Rural,Municipal
17049059,1716109,PARAISO,Paraíso do Tocantins,CRECHE AURENY SIQUEIRA CAMPOS,Urbana,Municipal
17049075,1701903,PARAISO,Araguacema,ESCOLA MUNICIPAL NOVA ESPERANCA,Rural,Municipal
17049105,1712504,PARAISO,Marianópolis do Tocantins,CRECHE MUNICIPAL IRMA MARIA ELMARA,Urbana,Municipal
17049121,1711902,PARAISO,Lagoa da Confusão,ESCOLA MUNICIPAL DONA JULIA PELEGRIN,Urbana,Municipal
17049148,1715002,PARAISO,Nova Rosalândia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SOSSEGO DA MAMAE,Urbana,Municipal
17049237,1721000,PALMAS,Palmas,COLEGIO ESTADUAL GIRASSOL DE TEMPO INTEGRAL RACHEL DE QUEIROZ,Urbana,Estadual
17049245,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA KASUWAMRI - ALDEINHA,Rural,Estadual
17049253,1708205,GURUPI,Formoso do Araguaia,ESCOLA INDIGENA WAHURI,Rural,Estadual
17049261,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA KAWE,Rural,Estadual
17049296,1709005,ARAGUAINA,Goiatins,ESC INDIGENA NOVA,Rural,Estadual
17049318,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL MESTRE PACIFICO SIQUEIRA CAMPOS,Urbana,Municipal
17049326,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL MONTEIRO LOBATO,Urbana,Municipal
17049385,1712702,PALMAS,Mateiros,ESCOLA MUNICIPAL PROFESSORA ERNESTINA VIEIRA SOARES,Urbana,Municipal
17049393,1705102,PORTO NACIONAL,Chapada da Natividade,ESCOLA MUNICIPAL MARCOLINA PINTO RABELO,Urbana,Municipal
17049407,1714203,PORTO NACIONAL,Natividade,CRECHE PRE ESCOLA TIA CHIQUINHA,Urbana,Municipal
17049415,1714203,PORTO NACIONAL,Natividade,ESCOLA MUNICIPAL ARCHCELINA PACINI VIEIRA,Urbana,Municipal
17049440,1702554,ARAGUATINS,Augustinópolis,ESCOLA MUNICIPAL SAO ROQUE,Rural,Municipal
17049490,1702901,ARAGUATINS,Axixá do Tocantins,CENTRO DE EDUCACAO INFANTIL SAGRADA FAMILIA MENINO JESUS AMPARADO,Urbana,Privada
17049563,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL PINGO DAGUA,Rural,Municipal
17049610,1717800,DIANOPOLIS,Ponte Alta do Bom Jesus,CRECHE VOVO AMELIA,Urbana,Municipal
17049636,1708205,GURUPI,Formoso do Araguaia,ESCOLA MUNICIPAL RURAL SEBASTIAO LOPES DA SILVA,Rural,Municipal
17049644,1720259,GURUPI,São Salvador do Tocantins,ESCOLA MUNICIPAL NOVO MILENIO,Rural,Municipal
17049652,1720259,GURUPI,São Salvador do Tocantins,CEMEI PROFESSORA CONCEICAO APARECIDA FERNANDES DOS SANTOS,Urbana,Municipal
17049717,1700251,PARAISO,Abreulândia,ESCOLA MUNICIPAL PAULO FREIRE,Rural,Municipal
17049725,1703909,PARAISO,Caseara,ESCOLA MUNICIPAL ADELINA DA COSTA LIMA,Rural,Municipal
17049741,1712504,PARAISO,Marianópolis do Tocantins,ESCOLA MUNICIPAL JOAO BRAGA DE OLIVEIRA,Rural,Municipal
17049776,1706506,TOCANTINOPOLIS,Darcinópolis,ESCOLA MUL MARIA ZILDA PEREIRA ALVES,Rural,Municipal
17049814,1708254,GUARAI,Tabocão,CMEI- CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRIANCA FELIZ,Urbana,Municipal
17049989,1718865,ARAGUAINA,Santa Fé do Araguaia,CRECHE MUNICIPAL TIA SUELY,Rural,Municipal
17050022,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL SANTA LUZIA,Urbana,Municipal
17050030,1721000,PALMAS,Palmas,COLEGIO MADRE CLELIA MERLONI,Urbana,Privada
17050065,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL MUNICIPAL CRIANCA FELIZ,Urbana,Municipal
17050090,1721000,PALMAS,Palmas,CENTRO EDUCACIONAL PINGO DE GENTE,Urbana,Privada
17050120,1721000,PALMAS,Palmas,ESCOLA ESTADUAL JOAO PAULO II,Urbana,Estadual
17050219,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MIUDINHOS,Urbana,Municipal
17050227,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CANTINHO FELIZ,Urbana,Municipal
17050235,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RECANTO INFANTIL,Urbana,Municipal
17050251,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CIRANDA CIRANDINHA,Urbana,Municipal
17050260,1721000,PALMAS,Palmas,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ACONCHEGO,Urbana,Municipal
17050278,1708205,GURUPI,Formoso do Araguaia,ESCOLA INDIGENA IJANARI,Rural,Estadual
17050294,1721000,PALMAS,Palmas,CENTRO DE ENSINO MEDIO CASTRO ALVES,Urbana,Estadual
17050308,1721000,PALMAS,Palmas,COLEGIO CRIATIVO PALMAS,Urbana,Privada
17050316,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA DAKMA-AISRE,Rural,Estadual
17050324,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA SRAPTE,Rural,Estadual
17050332,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA KAWAHAZASE,Rural,Estadual
17050405,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA MUNICIPAL BENVINDO SOUZA LUZ,Rural,Municipal
17050456,1701903,PARAISO,Araguacema,CRECHE MUNICIPAL TIA ERNESTINA,Urbana,Municipal
17050510,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL JOSE FERREIRA BARROS,Urbana,Municipal
17050545,1703008,ARAGUAINA,Babaçulândia,CMEI MODELO ISABEL LIMA CATUABA,Urbana,Municipal
17050561,1713957,ARAGUAINA,Muricilândia,ESC MUL AIRTON SENA I,Rural,Municipal
17050570,1703842,ARAGUAINA,Campos Lindos,ESCOLA MUNICIPAL PROFESSORA SAFIRA CAMELO GOMES,Urbana,Municipal
17050588,1718865,ARAGUAINA,Santa Fé do Araguaia,ESCOLA MUNICIPAL EURIPIA PEREIRA LOPES,Urbana,Municipal
17050596,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL,Urbana,Privada
17050626,1718550,ARAGUAINA,Riachinho,ESC MUL TEODORO SA,Urbana,Municipal
17050642,1722081,ARAGUAINA,Wanderlândia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA DARLETE,Urbana,Municipal
17050650,1707702,ARAGUAINA,Filadélfia,CRECHE IRMA EVARISTA VIEL,Urbana,Municipal
17050669,1714880,ARAGUAINA,Nova Olinda,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL JOANA DARQUE RIBEIRO DA SILVA,Urbana,Municipal
17050707,1703800,ARAGUATINS,Buriti do Tocantins,ESCOLA MUNICIPAL BOA SORTE,Rural,Municipal
17050715,1702208,ARAGUATINS,Araguatins,COLEGIO MILITAR DO ESTADO DO TOCANTINS - PROFESSORA ANTONINA MILHOMEM,Urbana,Estadual
17050731,1702406,ARRAIAS,Arraias,COOPERATIVA DE TRABALHO EDUCACIONAL DE PAIS E PROFESSORES DE ARRAIAS,Urbana,Privada
17050790,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL IRMA AMPARO,Urbana,Municipal
17050804,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL ASSENTAMENTO SANTO ANTONIO,Rural,Municipal
17050880,1716653,GUARAI,Pequizeiro,CMEI-CENTRO MUNICIPAL DE EDUCACAO INFANTIL MAE TEREZA HILARIO RIBEIRO,Urbana,Municipal
17050898,1716604,GURUPI,Peixe,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CAMINHOS DO SABER,Urbana,Municipal
17050910,1709500,GURUPI,Gurupi,INSTITUICAO BENEFICENTE IRMA DULCE,Urbana,Privada
17050928,1709500,GURUPI,Gurupi,CENTRO EDUCACIONAL GOTINHAS DO SABER LTDA ME,Urbana,Privada
17051002,1701903,PARAISO,Araguacema,ESCOLA AGRICOLA MUNICIPAL,Urbana,Municipal
17051029,1712504,PARAISO,Marianópolis do Tocantins,ESCOLA MUNICIPAL PIRACEMA,Rural,Municipal
17051037,1701903,PARAISO,Araguacema,ESCOLA MUNICIPAL BOM SUCESSO,Rural,Municipal
17051045,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL CARMENCITA MATOS MAIA,Rural,Municipal
17051053,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL ERCINA MONTEIRO PEREIRA,Rural,Municipal
17051061,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL PAU DARCO,Rural,Municipal
17051070,1718204,PORTO NACIONAL,Porto Nacional,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR OSVALDO AIRES DA SILVA,Rural,Municipal
17051088,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL DE TEMPO INTEGRAL PADRE LUSO MATOS,Urbana,Municipal
17051096,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL DEASIL AIRES,Urbana,Municipal
17051100,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA MUNICIPAL MARIETA MACEDO,Urbana,Municipal
17051142,1712702,PALMAS,Mateiros,ESCOLA MUNICIPAL RIO NOVO,Rural,Municipal
17051177,1719004,PALMAS,Santa Tereza do Tocantins,ESCOLA MUNICIPAL FRANCISCO DE SOUZA BARROS,Urbana,Municipal
17051193,1718204,PORTO NACIONAL,Porto Nacional,CENTRO EDUCACIONAL PRISMA,Urbana,Privada
17051207,1713601,PORTO NACIONAL,Monte do Carmo,ESCOLA MUNICIPAL DE TEMPO INTEGRAL ZEZE PEDREIRA,Rural,Municipal
17051231,1718899,PORTO NACIONAL,Santa Rita do Tocantins,CMEI CENTRO MUNICIPAL DE EDUCACAO INFANTIL CARLOS ROBERTO REZENDE,Urbana,Municipal
17051266,1718204,PORTO NACIONAL,Porto Nacional,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA AURENY,Urbana,Municipal
17051274,1720804,ARAGUATINS,Sítio Novo do Tocantins,CENTRO DE EDUCACAO INFANTIL FRANCISCO FEITOSA FARIAS,Urbana,Municipal
17051282,1720804,ARAGUATINS,Sítio Novo do Tocantins,ESCOLA MUNICIPAL CANTINHO DO SABER III,Rural,Municipal
17051290,1721208,TOCANTINOPOLIS,Tocantinópolis,ASSOC DE APOIO A ESC ESPECIAL UM PASSO DIFERENTE,Urbana,Privada
17051347,1702109,ARAGUAINA,Araguaína,INSTITUTO EDUCACIONAL E POLITECNICO DE ARAGUAINA,Urbana,Privada
17051371,1709500,GURUPI,Gurupi,CENTRO DE EDUCAO DO TRABALHADOR - SESI,Urbana,Privada
17051398,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL DE TEMPO INTEGRAL SANTA BARBARA,Urbana,Municipal
17051436,1721000,PALMAS,Palmas,CENTRO DE EDUCACAO DO TRABALHADOR,Urbana,Privada
17051444,1710508,PEDRO AFONSO,Itacajá,ESCOLA ESTADUAL INDIGENA JUHKWYJ,Rural,Estadual
17051452,1709005,ARAGUAINA,Goiatins,ESCOLA ESTADUAL INDIGENA XEPJAKA,Rural,Estadual
17051479,1702109,ARAGUAINA,Araguaína,EDUCANDARIO SAO FRANCISCO,Urbana,Privada
17051495,1703073,ARAGUAINA,Barra do Ouro,ESCOLA MUNICIPAL BERENICE NEVES BRITO,Urbana,Municipal
17051517,1702109,ARAGUAINA,Araguaína,CENTRO EDUCACIONAL INFANTIL MUNICIPAL JOAQUINA MOTA,Urbana,Municipal
17051525,1702109,ARAGUAINA,Araguaína,CENTRO DE EDUCACAO INFANTIL SANTA CLARA,Urbana,Municipal
17051541,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL SAO JOSE,Urbana,Municipal
17051550,1718006,DIANOPOLIS,Porto Alegre do Tocantins,CRECHE MUNICIPAL PROFESSOR GABRIEL ARAUJO CARVALHO,Urbana,Municipal
17051568,1702208,ARAGUATINS,Araguatins,ESCOLA MUNICIPAL VEREADOR GUILHERME PARENTE,Rural,Municipal
